2026-02-15 12:58:25,526 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-15 12:58:28,885 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-15 12:58:28,893 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-15 12:58:28,893 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-15 12:58:28,899 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-15 12:58:28,899 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-15 12:58:28,905 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-15 12:58:28,905 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:28,911 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-15 12:58:28,911 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-15 12:58:28,918 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-15 12:58:28,918 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-15 12:58:28,926 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-15 12:58:28,927 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-15 12:58:28,935 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-15 12:58:28,935 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-15 12:58:28,943 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-15 12:58:28,943 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-15 12:58:28,949 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-15 12:58:28,950 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-15 12:58:28,959 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-15 12:58:28,960 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-15 12:58:28,969 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-15 12:58:28,969 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-15 12:58:28,975 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-15 12:58:28,975 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:28,983 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-15 12:58:28,983 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-15 12:58:28,991 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-15 12:58:28,991 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-15 12:58:28,997 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-15 12:58:28,997 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-15 12:58:29,003 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-15 12:58:29,003 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,010 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-15 12:58:29,010 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Create course'
2026-02-15 12:58:29,016 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-15 12:58:29,016 | BUTTON | INFO | Checking that 'button' 'Create button' is disabled
2026-02-15 12:58:29,022 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-15 12:58:29,022 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-15 12:58:29,028 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-15 12:58:29,028 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,034 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-15 12:58:29,034 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-15 12:58:29,046 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-15 12:58:29,047 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-15 12:58:29,060 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-15 12:58:29,060 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-15 12:58:29,067 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-15 12:58:29,068 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,076 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-15 12:58:29,077 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-15 12:58:29,086 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-15 12:58:29,086 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-15 12:58:29,095 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-15 12:58:29,096 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-15 12:58:29,106 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-15 12:58:29,106 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-15 12:58:29,116 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-15 12:58:29,117 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-15 12:58:29,128 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-15 12:58:29,128 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-15 12:58:29,138 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-15 12:58:29,138 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-15 12:58:29,147 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-15 12:58:29,147 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-15 12:58:29,153 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-15 12:58:29,153 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-15 12:58:29,162 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-15 12:58:29,162 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-15 12:58:29,168 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-15 12:58:29,168 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-15 12:58:29,174 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-15 12:58:29,174 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-15 12:58:29,180 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-15 12:58:29,180 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-15 12:58:29,187 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-15 12:58:29,187 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,195 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-15 12:58:29,195 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-15 12:58:29,204 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-15 12:58:29,204 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-15 12:58:29,211 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-15 12:58:29,211 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-15 12:58:29,218 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-15 12:58:29,218 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-15 12:58:29,265 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-15 12:58:29,265 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-15 12:58:29,276 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-15 12:58:29,276 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-15 12:58:29,288 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-15 12:58:29,288 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-15 12:58:29,303 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-15 12:58:29,303 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-15 12:58:29,315 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-15 12:58:29,315 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-15 12:58:29,326 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-15 12:58:29,326 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-15 12:58:29,345 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-15 12:58:29,345 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-15 12:58:29,359 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-15 12:58:29,359 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-15 12:58:29,420 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-15 12:58:29,420 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-15 12:58:29,439 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-15 12:58:29,439 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-15 12:58:29,495 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-15 12:58:29,496 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-15 12:58:29,510 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-15 12:58:29,510 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-15 12:58:29,560 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-15 12:58:29,560 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-15 12:58:29,574 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-15 12:58:29,574 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-15 12:58:29,646 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-15 12:58:29,646 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-15 12:58:29,659 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-15 12:58:29,659 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-15 12:58:29,734 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-15 12:58:29,735 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-15 12:58:29,761 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-15 12:58:29,761 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-15 12:58:29,912 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-15 12:58:29,926 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-15 12:58:29,926 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,939 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-15 12:58:29,939 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-15 12:58:29,949 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-15 12:58:29,949 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-15 12:58:29,962 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-15 12:58:29,963 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-15 12:58:29,974 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-15 12:58:29,974 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-15 12:58:29,995 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-15 12:58:29,996 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-15 12:58:30,009 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-15 12:58:30,010 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-15 12:58:30,029 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-15 12:58:30,030 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-15 12:58:30,039 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-15 12:58:30,039 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-15 12:58:30,055 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-15 12:58:30,055 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-15 12:58:30,067 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-15 12:58:30,067 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-15 12:58:30,091 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-15 12:58:30,091 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
