2026-02-07 11:59:29,478 | BASE_PAGE | INFO | Opening the url "./#/courses/create"
2026-02-07 11:59:31,295 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:31,295 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:59:31,301 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:59:31,301 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:31,308 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:59:31,308 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Create course'
2026-02-07 11:59:31,315 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:59:31,316 | BUTTON | INFO | Checking that 'button' 'Create button' is disabled
2026-02-07 11:59:31,322 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 11:59:31,323 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:31,331 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:31,331 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:31,337 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:31,337 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 11:59:31,343 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:31,344 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:59:31,350 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:31,350 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:59:31,356 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:59:31,356 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:31,363 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:59:31,363 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-07 11:59:31,369 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-07 11:59:31,369 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:59:31,375 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:31,375 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:31,383 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:31,384 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:59:31,393 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:31,393 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:31,404 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:31,404 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:59:31,412 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:31,412 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-07 11:59:31,419 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:31,419 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-07 11:59:31,428 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:31,429 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:31,437 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:31,437 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:59:31,446 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:31,446 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:31,452 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:31,452 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:59:31,458 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-07 11:59:31,458 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:31,463 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:59:31,463 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:31,468 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:59:31,468 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-07 11:59:31,473 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:59:31,473 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:59:31,478 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:59:31,478 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-07 11:59:31,484 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-07 11:59:31,484 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-07 11:59:31,497 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:31,498 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 11:59:31,528 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:31,528 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 11:59:31,539 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:31,539 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 11:59:31,550 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:31,550 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 11:59:31,578 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 11:59:31,579 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 11:59:31,597 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-07 11:59:31,598 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:59:31,625 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-07 11:59:31,625 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-07 11:59:31,637 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:31,637 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-07 11:59:31,685 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:31,686 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-07 11:59:31,701 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:31,701 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-07 11:59:31,753 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:31,754 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-07 11:59:31,768 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:31,768 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-07 11:59:31,819 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:31,820 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-07 11:59:31,837 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:31,838 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-07 11:59:31,933 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:31,934 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-07 11:59:31,952 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:31,952 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-07 11:59:32,018 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:32,018 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-07 11:59:32,041 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:59:32,041 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-07 11:59:32,173 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-07 11:59:32,193 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:59:32,194 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:32,342 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:59:32,342 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:59:32,360 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-07 11:59:32,361 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:59:32,374 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:59:32,374 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:32,385 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:59:32,386 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-07 11:59:32,398 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-07 11:59:32,398 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:59:32,423 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:59:32,424 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-07 11:59:32,435 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:59:32,435 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-07 11:59:32,448 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:59:32,448 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-07 11:59:32,458 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:59:32,458 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-07 11:59:32,466 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:59:32,466 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-07 11:59:32,471 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:59:32,471 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
