2026-02-07 11:59:07,696 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 11:59:10,415 | BASE_ELEMENT | INFO | Checking  that input 'Password input is visible'
2026-02-07 11:59:10,421 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-login-button at index 0
2026-02-07 11:59:10,421 | BASE_ELEMENT | INFO | Checking  that button 'Auth is visible'
2026-02-07 11:59:10,426 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-registration-link at index 0
2026-02-07 11:59:10,426 | BASE_ELEMENT | INFO | Checking  that button 'Registation is visible'
2026-02-07 11:59:10,431 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-email-input at index 0
2026-02-07 11:59:10,431 | INPUT | INFO | Fill 'input' 'Login input' to value 'user_mail@gmail.com'
2026-02-07 11:59:10,445 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-email-input at index 0
2026-02-07 11:59:10,445 | INPUT | INFO | Checking that 'input' 'Login input' has value 'user_mail@gmail.com'
2026-02-07 11:59:10,452 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-password-input at index 0
2026-02-07 11:59:10,452 | INPUT | INFO | Fill 'input' 'Password input' to value 'password123'
2026-02-07 11:59:10,471 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-password-input at index 0
2026-02-07 11:59:10,472 | INPUT | INFO | Checking that 'input' 'Password input' has value 'password123'
2026-02-07 11:59:10,480 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-login-button at index 0
2026-02-07 11:59:10,480 | BASE_ELEMENT | INFO | Clicking button 'Auth'
2026-02-07 11:59:10,568 | BASE_PAGE | INFO | Checking that current url mathes pattern ".*/#/dashboard"
2026-02-07 11:59:10,587 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-toolbar-title-text at index 0
2026-02-07 11:59:10,587 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:10,601 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-toolbar-title-text at index 0
2026-02-07 11:59:10,601 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
