2026-02-07 11:59:25,645 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 11:59:29,142 | BASE_ELEMENT | INFO | Checking  that text 'Welcome tittle' has text 'Welcome, Antonio!'
2026-02-07 11:59:29,147 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 11:59:29,147 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,153 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,153 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,160 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,161 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 11:59:29,166 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 11:59:29,166 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:29,171 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:59:29,171 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,176 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,176 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,181 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,181 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:59:29,186 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:59:29,186 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:29,190 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:59:29,190 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,195 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,195 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,200 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,200 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:59:29,205 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:59:29,205 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:29,209 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 11:59:29,210 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,214 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,214 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,218 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,218 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 11:59:29,223 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 11:59:29,223 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:29,228 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:59:29,228 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,233 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,233 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,237 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,237 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:59:29,242 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:59:29,242 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:29,246 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:59:29,247 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:29,251 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,251 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:29,256 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:29,256 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:59:29,261 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:59:29,262 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
