2026-02-07 11:59:37,341 | BASE_PAGE | INFO | Opening the url "./#/courses/create"
2026-02-07 11:59:38,825 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:38,838 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:38,838 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:38,854 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:59:38,854 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:59:38,870 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:59:38,870 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:38,885 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:59:38,885 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:38,899 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:38,899 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:38,915 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:59:38,915 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:59:38,932 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:59:38,932 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:59:38,945 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:38,946 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 11:59:38,960 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:38,960 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 11:59:38,977 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:38,977 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 11:59:38,996 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:38,997 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 11:59:39,016 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 11:59:39,017 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 11:59:39,045 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 11:59:39,046 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:39,069 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:39,069 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:39,080 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:39,080 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 11:59:39,100 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:39,100 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:59:39,113 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:39,114 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:59:39,127 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:59:39,127 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:39,155 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:59:39,156 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Create course'
2026-02-07 11:59:39,172 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:59:39,172 | BUTTON | INFO | Checking that 'button' 'Create button' is disabled
2026-02-07 11:59:39,192 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 11:59:39,193 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:39,205 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:39,205 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:39,214 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:59:39,214 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 11:59:39,227 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:39,227 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:59:39,244 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:59:39,245 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:59:39,255 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:59:39,255 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:39,269 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:59:39,269 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-07 11:59:39,282 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-07 11:59:39,282 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:59:39,295 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:39,295 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:39,308 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:39,308 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:59:39,323 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:39,324 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:39,343 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:39,344 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:59:39,359 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:39,359 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-07 11:59:39,373 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:39,373 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-07 11:59:39,390 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:39,390 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:39,402 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:39,403 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:59:39,424 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:39,424 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:59:39,440 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:39,441 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:59:39,458 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-07 11:59:39,458 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:59:39,467 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:59:39,468 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:39,480 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:59:39,480 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-07 11:59:39,495 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:59:39,495 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:59:39,507 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:59:39,507 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-07 11:59:39,514 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-07 11:59:39,515 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-07 11:59:39,543 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:39,543 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 11:59:39,590 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:59:39,591 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 11:59:39,605 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:39,605 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 11:59:39,619 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:59:39,620 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 11:59:39,633 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 11:59:39,633 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 11:59:39,645 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-07 11:59:39,645 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:59:39,663 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-07 11:59:39,664 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-07 11:59:39,675 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:39,675 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-07 11:59:39,748 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:59:39,749 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-07 11:59:39,766 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:39,766 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-07 11:59:39,847 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:59:39,848 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-07 11:59:39,863 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:39,863 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-07 11:59:39,915 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:59:39,916 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-07 11:59:39,941 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:39,941 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-07 11:59:39,986 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:59:39,986 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-07 11:59:39,998 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:39,998 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-07 11:59:40,037 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:59:40,037 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-07 11:59:40,055 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:59:40,055 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-07 11:59:40,153 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-07 11:59:40,187 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:59:40,187 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:40,197 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:59:40,198 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:59:40,208 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-07 11:59:40,208 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:59:40,216 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:59:40,217 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:59:40,225 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:59:40,226 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-07 11:59:40,234 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-07 11:59:40,234 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:59:40,246 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:59:40,246 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-07 11:59:40,255 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:59:40,255 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-07 11:59:40,263 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:59:40,263 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-07 11:59:40,272 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:59:40,272 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-07 11:59:40,279 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:59:40,279 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-07 11:59:40,286 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:59:40,286 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
