2026-02-07 11:55:18,705 | BASE_PAGE | INFO | Opening the url "./#/courses/create"
2026-02-07 11:55:20,474 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:55:20,474 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,484 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:55:20,484 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:55:20,493 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:55:20,494 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:55:20,501 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:55:20,501 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:55:20,509 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:55:20,509 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,517 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:55:20,517 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:55:20,524 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:55:20,524 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:55:20,533 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:55:20,534 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 11:55:20,540 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:55:20,540 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 11:55:20,547 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:55:20,547 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 11:55:20,553 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:55:20,553 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 11:55:20,560 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 11:55:20,560 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 11:55:20,569 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 11:55:20,569 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:55:20,578 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:55:20,579 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,586 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:55:20,586 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 11:55:20,593 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:55:20,593 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:55:20,599 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:55:20,599 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:55:20,606 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:55:20,606 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,613 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 11:55:20,613 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Create course'
2026-02-07 11:55:20,621 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:55:20,622 | BUTTON | INFO | Checking that 'button' 'Create button' is disabled
2026-02-07 11:55:20,629 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 11:55:20,629 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:55:20,636 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:55:20,636 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,643 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 11:55:20,643 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 11:55:20,650 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:55:20,650 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:55:20,674 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 11:55:20,674 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 11:55:20,685 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:55:20,685 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,694 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 11:55:20,694 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-07 11:55:20,702 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-07 11:55:20,702 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:55:20,713 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:55:20,713 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:55:20,723 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:55:20,723 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:55:20,732 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:55:20,733 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:55:20,742 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:55:20,743 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 11:55:20,751 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:55:20,751 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-07 11:55:20,761 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:55:20,761 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-07 11:55:20,769 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:55:20,769 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:55:20,777 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:55:20,777 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:55:20,786 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:55:20,786 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 11:55:20,793 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:55:20,793 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 11:55:20,801 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-07 11:55:20,801 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:55:20,809 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:55:20,809 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:20,816 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 11:55:20,816 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-07 11:55:20,825 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:55:20,825 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 11:55:20,833 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 11:55:20,833 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-07 11:55:20,840 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-07 11:55:20,840 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-07 11:55:20,858 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:55:20,858 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 11:55:20,890 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 11:55:20,890 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 11:55:20,901 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:55:20,901 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 11:55:20,909 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 11:55:20,910 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 11:55:20,917 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 11:55:20,918 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 11:55:20,927 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-07 11:55:20,927 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:55:20,942 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-07 11:55:20,943 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-07 11:55:20,951 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:55:20,951 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-07 11:55:21,031 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 11:55:21,031 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-07 11:55:21,069 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:55:21,069 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-07 11:55:21,128 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 11:55:21,129 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-07 11:55:21,144 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:55:21,145 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-07 11:55:21,210 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 11:55:21,210 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-07 11:55:21,232 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:55:21,233 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-07 11:55:21,268 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 11:55:21,269 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-07 11:55:21,278 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:55:21,278 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-07 11:55:21,308 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 11:55:21,308 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-07 11:55:21,318 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 11:55:21,318 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-07 11:55:21,399 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-07 11:55:21,529 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:55:21,529 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:21,538 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 11:55:21,538 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:55:21,545 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-07 11:55:21,545 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 11:55:21,551 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:55:21,551 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:55:21,558 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 11:55:21,558 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-07 11:55:21,565 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-07 11:55:21,565 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 11:55:21,575 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:55:21,575 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-07 11:55:21,583 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 11:55:21,583 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-07 11:55:21,589 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:55:21,589 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-07 11:55:21,595 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 11:55:21,596 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-07 11:55:21,602 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:55:21,602 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-07 11:55:21,608 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 11:55:21,608 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
