2026-02-07 12:04:55,558 | BASE_PAGE | INFO | Opening the url "./#/courses/create"
2026-02-07 12:04:57,156 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:57,163 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 12:04:57,164 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-07 12:04:57,172 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-07 12:04:57,172 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 12:04:57,180 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:57,180 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:57,188 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:57,189 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 12:04:57,199 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:57,199 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:57,208 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:57,208 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 12:04:57,216 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:57,216 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-07 12:04:57,225 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:57,225 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-07 12:04:57,234 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:57,235 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:57,244 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:57,245 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 12:04:57,254 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:57,255 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:57,262 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:57,262 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 12:04:57,270 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-07 12:04:57,270 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 12:04:57,277 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 12:04:57,277 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:57,285 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 12:04:57,285 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-07 12:04:57,291 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 12:04:57,292 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 12:04:57,298 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 12:04:57,298 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-07 12:04:57,305 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-07 12:04:57,305 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-07 12:04:57,319 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 12:04:57,319 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 12:04:57,353 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 12:04:57,353 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 12:04:57,360 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 12:04:57,360 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 12:04:57,368 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 12:04:57,369 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 12:04:57,378 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 12:04:57,378 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 12:04:57,386 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-07 12:04:57,386 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 12:04:57,398 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-07 12:04:57,398 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-07 12:04:57,406 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:57,406 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-07 12:04:57,463 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:57,464 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-07 12:04:57,475 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:57,476 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-07 12:04:57,601 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:57,601 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-07 12:04:57,623 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:57,623 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-07 12:04:57,688 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:57,689 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-07 12:04:57,716 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:57,716 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-07 12:04:57,777 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:57,777 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-07 12:04:57,795 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:57,795 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-07 12:04:57,871 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:57,871 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-07 12:04:57,886 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 12:04:57,887 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-07 12:04:58,007 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-07 12:04:58,054 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 12:04:58,055 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:58,072 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 12:04:58,072 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 12:04:58,088 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-07 12:04:58,088 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 12:04:58,107 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 12:04:58,107 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:58,122 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 12:04:58,122 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-07 12:04:58,135 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-07 12:04:58,135 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 12:04:58,149 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 12:04:58,149 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-07 12:04:58,159 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 12:04:58,159 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-07 12:04:58,169 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 12:04:58,169 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-07 12:04:58,179 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 12:04:58,179 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-07 12:04:58,187 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 12:04:58,187 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-07 12:04:58,194 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 12:04:58,194 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
