2026-02-07 12:04:50,124 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 12:04:53,727 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 12:04:53,727 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 12:04:53,733 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 12:04:53,733 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 12:04:53,738 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 12:04:53,739 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:53,745 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-title-text at index 0
2026-02-07 12:04:53,745 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Create course'
2026-02-07 12:04:53,750 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 12:04:53,750 | BUTTON | INFO | Checking that 'button' 'Create button' is disabled
2026-02-07 12:04:53,756 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-icon at index 0
2026-02-07 12:04:53,756 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 12:04:53,761 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 12:04:53,761 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:53,766 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-title-text at index 0
2026-02-07 12:04:53,766 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'No image selected'
2026-02-07 12:04:53,771 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 12:04:53,771 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 12:04:53,776 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-empty-view-description-text at index 0
2026-02-07 12:04:53,918 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Preview of selected image will be displayed here'
2026-02-07 12:04:53,928 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 12:04:53,928 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:53,938 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-title-text at index 0
2026-02-07 12:04:53,938 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Exercises'
2026-02-07 12:04:53,948 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-box-toolbar-create-exercise-button at index 0
2026-02-07 12:04:53,948 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 12:04:53,957 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:53,957 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:53,968 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:53,968 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 12:04:53,980 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:53,981 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:53,990 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:53,990 | INPUT | INFO | Checking that 'input' 'Input' has value ''
2026-02-07 12:04:53,999 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:53,999 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' is visible
2026-02-07 12:04:54,009 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:54,009 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value ''
2026-02-07 12:04:54,017 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:54,017 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:54,025 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:54,025 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 12:04:54,033 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:54,033 | BASE_ELEMENT | INFO | Checking  that input 'Input is visible'
2026-02-07 12:04:54,041 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:54,041 | INPUT | INFO | Checking that 'input' 'Input' has value '0'
2026-02-07 12:04:54,048 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-icon at index 0
2026-02-07 12:04:54,048 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 12:04:54,053 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 12:04:54,054 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:54,061 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-title-text at index 0
2026-02-07 12:04:54,061 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'There is no exercises'
2026-02-07 12:04:54,071 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 12:04:54,273 | BASE_ELEMENT | INFO | Checking  that text 'Description is visible'
2026-02-07 12:04:54,289 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-exercises-empty-view-description-text at index 0
2026-02-07 12:04:54,369 | BASE_ELEMENT | INFO | Checking  that text 'Description' has text 'Click on "Create exercise" button to create new exercise'
2026-02-07 12:04:54,378 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-input at index 0
2026-02-07 12:04:54,416 | FILE_INPUT | INFO | Set file './testdata/files/main.jpg' to the 'file input' 'Upload image'
2026-02-07 12:04:54,463 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 12:04:54,463 | BASE_ELEMENT | INFO | Checking  that text 'Description image is visible'
2026-02-07 12:04:54,474 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-description-text at index 0
2026-02-07 12:04:54,475 | BASE_ELEMENT | INFO | Checking  that text 'Description image' has text 'Recommended file size 540X300'
2026-02-07 12:04:54,484 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 12:04:54,484 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image is visible'
2026-02-07 12:04:54,507 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-title-text at index 0
2026-02-07 12:04:54,507 | BASE_ELEMENT | INFO | Checking  that text 'Tittle image' has text 'Tap on "Upload image" button to select file'
2026-02-07 12:04:54,521 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-info-icon at index 0
2026-02-07 12:04:54,625 | BASE_ELEMENT | INFO | Checking  that icon 'Icon image is visible'
2026-02-07 12:04:54,637 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-preview-image at index 0
2026-02-07 12:04:54,637 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 12:04:54,647 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-preview-image-upload-widget-remove-button at index 0
2026-02-07 12:04:54,647 | BASE_ELEMENT | INFO | Checking  that button 'Delete image is visible'
2026-02-07 12:04:54,653 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:54,653 | INPUT | INFO | Fill 'input' 'Input' to value 'Playwright'
2026-02-07 12:04:54,681 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-title-input at index 0
2026-02-07 12:04:54,681 | INPUT | INFO | Checking that 'input' 'Input' has value 'Playwright'
2026-02-07 12:04:54,695 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:54,695 | INPUT | INFO | Fill 'input' 'Input' to value '2 days'
2026-02-07 12:04:54,757 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-estimated-time-input at index 0
2026-02-07 12:04:54,758 | INPUT | INFO | Checking that 'input' 'Input' has value '2 days'
2026-02-07 12:04:54,771 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:54,771 | TEXTAREA | INFO | Fill 'textarea' 'Textarea' to value 'Здесь могла быть твоя реклама'
2026-02-07 12:04:54,830 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-description-input at index 0
2026-02-07 12:04:54,830 | TEXTAREA | INFO | Checking that 'textarea' 'Textarea' has value 'Здесь могла быть твоя реклама'
2026-02-07 12:04:54,865 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:54,865 | INPUT | INFO | Fill 'input' 'Input' to value '40'
2026-02-07 12:04:54,940 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-max-score-input at index 0
2026-02-07 12:04:54,940 | INPUT | INFO | Checking that 'input' 'Input' has value '40'
2026-02-07 12:04:54,961 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:54,961 | INPUT | INFO | Fill 'input' 'Input' to value '20'
2026-02-07 12:04:55,006 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-form-min-score-input at index 0
2026-02-07 12:04:55,006 | INPUT | INFO | Checking that 'input' 'Input' has value '20'
2026-02-07 12:04:55,017 | BASE_ELEMENT | INFO | Getting locator with data-testid=create-course-toolbar-create-course-button at index 0
2026-02-07 12:04:55,017 | BASE_ELEMENT | INFO | Clicking button 'Create button'
2026-02-07 12:04:55,107 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/courses"
2026-02-07 12:04:55,137 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 12:04:55,137 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:55,171 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-title-text at index 0
2026-02-07 12:04:55,171 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 12:04:55,182 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-list-toolbar-create-course-button at index 0
2026-02-07 12:04:55,182 | BASE_ELEMENT | INFO | Checking  that button 'Create button is visible'
2026-02-07 12:04:55,195 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 12:04:55,195 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 12:04:55,204 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-widget-title-text at index 0
2026-02-07 12:04:55,204 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Playwright'
2026-02-07 12:04:55,213 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-preview-image at index 0
2026-02-07 12:04:55,213 | BASE_ELEMENT | INFO | Checking  that image 'Image is visible'
2026-02-07 12:04:55,232 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 12:04:55,232 | BASE_ELEMENT | INFO | Checking  that text 'Max_score is visible'
2026-02-07 12:04:55,251 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-max-score-info-row-view-text at index 0
2026-02-07 12:04:55,252 | BASE_ELEMENT | INFO | Checking  that text 'Max_score' has text 'Max score: 40'
2026-02-07 12:04:55,263 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 12:04:55,263 | BASE_ELEMENT | INFO | Checking  that text 'Min_score is visible'
2026-02-07 12:04:55,278 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-min-score-info-row-view-text at index 0
2026-02-07 12:04:55,278 | BASE_ELEMENT | INFO | Checking  that text 'Min_score' has text 'Min score: 20'
2026-02-07 12:04:55,287 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 12:04:55,287 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time is visible'
2026-02-07 12:04:55,306 | BASE_ELEMENT | INFO | Getting locator with data-testid=course-estimated-time-info-row-view-text at index 0
2026-02-07 12:04:55,306 | BASE_ELEMENT | INFO | Checking  that text 'Estimated_time' has text 'Estimated time: 2 days'
