2026-02-07 11:51:21,988 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 11:51:25,096 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:51:25,096 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:25,100 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,100 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:25,105 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,105 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:51:25,110 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:51:25,110 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:25,114 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:51:25,114 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:25,119 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,119 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:25,125 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,125 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:51:25,131 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:51:25,131 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:25,136 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 11:51:25,136 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:25,141 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,141 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:25,146 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,146 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 11:51:25,151 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 11:51:25,152 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:25,157 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:51:25,157 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:25,161 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,162 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:25,167 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,167 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:51:25,172 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:51:25,172 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:25,178 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:51:25,178 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:25,183 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,183 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:25,188 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:25,189 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:51:25,194 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:51:25,194 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
