2026-02-07 11:51:24,511 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 11:51:31,083 | BASE_ELEMENT | INFO | Checking  that text 'Navbar tittle' has text 'UI Course'
2026-02-07 11:51:31,095 | BASE_ELEMENT | INFO | Getting locator with data-testid=navigation-navbar-welcome-title-text at index 0
2026-02-07 11:51:31,095 | BASE_ELEMENT | INFO | Checking  that text 'Welcome tittle is visible'
2026-02-07 11:51:31,118 | BASE_ELEMENT | INFO | Getting locator with data-testid=navigation-navbar-welcome-title-text at index 0
2026-02-07 11:51:31,118 | BASE_ELEMENT | INFO | Checking  that text 'Welcome tittle' has text 'Welcome, Antonio!'
2026-02-07 11:51:31,134 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 11:51:31,134 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,152 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,152 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,170 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,170 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 11:51:31,183 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 11:51:31,183 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:31,196 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:51:31,196 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,209 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,209 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,220 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,220 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:51:31,227 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:51:31,228 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:31,238 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:51:31,238 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,252 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,253 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,263 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,263 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:51:31,274 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:51:31,275 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:31,285 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 11:51:31,285 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,297 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,297 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,307 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,307 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 11:51:31,319 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 11:51:31,319 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:31,329 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 11:51:31,329 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,342 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,343 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,355 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,355 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 11:51:31,365 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 11:51:31,365 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 11:51:31,375 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 11:51:31,375 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 11:51:31,389 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,389 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 11:51:31,399 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 11:51:31,399 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 11:51:31,407 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 11:51:31,408 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
