2026-02-07 15:07:47,481 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 15:07:50,634 | BASE_ELEMENT | INFO | Checking  that text 'Welcome tittle' has text 'Welcome, Antonio!'
2026-02-07 15:07:50,638 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 15:07:50,638 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,643 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,643 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,647 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,648 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 15:07:50,652 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 15:07:50,652 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 15:07:50,657 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 15:07:50,657 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,661 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,662 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,666 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,666 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 15:07:50,670 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 15:07:50,671 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 15:07:50,675 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 15:07:50,675 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,679 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,679 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,684 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,684 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 15:07:50,688 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 15:07:50,689 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 15:07:50,693 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-icon at index 0
2026-02-07 15:07:50,693 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,697 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,697 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,701 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,702 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Logout'
2026-02-07 15:07:50,706 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 15:07:50,706 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 15:07:50,710 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-icon at index 0
2026-02-07 15:07:50,711 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,715 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,715 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,720 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,720 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Courses'
2026-02-07 15:07:50,724 | BASE_ELEMENT | INFO | Getting locator with data-testid=courses-drawer-list-item-button at index 0
2026-02-07 15:07:50,724 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
2026-02-07 15:07:50,729 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-icon at index 0
2026-02-07 15:07:50,729 | BASE_ELEMENT | INFO | Checking  that icon 'Icon is visible'
2026-02-07 15:07:50,733 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,733 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:50,738 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-title-text at index 0
2026-02-07 15:07:50,738 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
2026-02-07 15:07:50,743 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-drawer-list-item-button at index 0
2026-02-07 15:07:50,743 | BASE_ELEMENT | INFO | Checking  that button 'Button is visible'
