2026-02-07 15:07:28,814 | BASE_PAGE | INFO | Opening the url "./#/auth/registration"
2026-02-07 15:07:31,547 | BASE_ELEMENT | INFO | Getting locator with data-testid=logout-drawer-list-item-button at index 0
2026-02-07 15:07:31,547 | BASE_ELEMENT | INFO | Clicking button 'Button'
2026-02-07 15:07:31,610 | BASE_COMPONENT | INFO | Checking that current url mathes pattern ".*/#/auth/login"
2026-02-07 15:07:31,624 | BASE_ELEMENT | INFO | Getting locator with data-testid=authentication-ui-course-title-text at index 0
2026-02-07 15:07:31,624 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'UI Course'
2026-02-07 15:07:31,632 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-email-input at index 0
2026-02-07 15:07:31,632 | BASE_ELEMENT | INFO | Checking  that input 'Login input is visible'
2026-02-07 15:07:31,641 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-password-input at index 0
2026-02-07 15:07:31,641 | BASE_ELEMENT | INFO | Checking  that input 'Password input is visible'
2026-02-07 15:07:31,650 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-login-button at index 0
2026-02-07 15:07:31,650 | BASE_ELEMENT | INFO | Checking  that button 'Auth is visible'
2026-02-07 15:07:31,657 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-registration-link at index 0
2026-02-07 15:07:31,657 | BASE_ELEMENT | INFO | Checking  that button 'Registation is visible'
2026-02-07 15:07:31,662 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-email-input at index 0
2026-02-07 15:07:31,662 | INPUT | INFO | Fill 'input' 'Login input' to value 'user_mail@gmail.com'
2026-02-07 15:07:31,676 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-email-input at index 0
2026-02-07 15:07:31,676 | INPUT | INFO | Checking that 'input' 'Login input' has value 'user_mail@gmail.com'
2026-02-07 15:07:31,684 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-password-input at index 0
2026-02-07 15:07:31,684 | INPUT | INFO | Fill 'input' 'Password input' to value 'password123'
2026-02-07 15:07:31,705 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-form-password-input at index 0
2026-02-07 15:07:31,705 | INPUT | INFO | Checking that 'input' 'Password input' has value 'password123'
2026-02-07 15:07:31,714 | BASE_ELEMENT | INFO | Getting locator with data-testid=login-page-login-button at index 0
2026-02-07 15:07:31,715 | BASE_ELEMENT | INFO | Clicking button 'Auth'
2026-02-07 15:07:31,814 | BASE_PAGE | INFO | Checking that current url mathes pattern ".*/#/dashboard"
2026-02-07 15:07:31,824 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-toolbar-title-text at index 0
2026-02-07 15:07:31,825 | BASE_ELEMENT | INFO | Checking  that text 'Tittle is visible'
2026-02-07 15:07:31,835 | BASE_ELEMENT | INFO | Getting locator with data-testid=dashboard-toolbar-title-text at index 0
2026-02-07 15:07:31,836 | BASE_ELEMENT | INFO | Checking  that text 'Tittle' has text 'Dashboard'
